product_id,scene_id,bbox,category,scene_url,product_url,valid,scene_path,product_path,category_v1
3ba2c53b85506a443ba811bf65828086,90b68277858f206a2ad141df31e0296f,"[0.386364, 0.834244, 0.595455, 0.965392]",Shoes,http://i.pinimg.com/400x/90/b6/82/90b68277858f206a2ad141df31e0296f.jpg,http://i.pinimg.com/400x/3b/a2/c5/3ba2c53b85506a443ba811bf65828086.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/90b68277858f206a2ad141df31e0296f.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/3ba2c53b85506a443ba811bf65828086.jpg,foootwear
7045ebd91700207ac9b822b24bc68afd,5a9dcf11527649af28c26424f9f6251c,"[0.338824, 0.378182, 0.670588, 0.6]",Clothing|Skirts,http://i.pinimg.com/400x/5a/9d/cf/5a9dcf11527649af28c26424f9f6251c.jpg,http://i.pinimg.com/400x/70/45/eb/7045ebd91700207ac9b822b24bc68afd.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/5a9dcf11527649af28c26424f9f6251c.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/7045ebd91700207ac9b822b24bc68afd.jpg,bottomwear
3e7ce3c9748b484cb20540a519d9520a,c62a1b4ac309280cf4907e13b3fd8fa3,"[0.425084, 0.275047, 0.631383, 0.409958]",Jewelry|Necklaces,http://i.pinimg.com/400x/c6/2a/1b/c62a1b4ac309280cf4907e13b3fd8fa3.jpg,http://i.pinimg.com/400x/3e/7c/e3/3e7ce3c9748b484cb20540a519d9520a.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/c62a1b4ac309280cf4907e13b3fd8fa3.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/3e7ce3c9748b484cb20540a519d9520a.jpg,jewellery
77cb15c8c2f52b9dc3b10d568956b1d1,8386ce288af6d6acd4954e1ce62aa0d5,"[0.325137, 0.264117, 0.464481, 0.497268]",Jewelry|Necklaces,http://i.pinimg.com/400x/83/86/ce/8386ce288af6d6acd4954e1ce62aa0d5.jpg,http://i.pinimg.com/400x/77/cb/15/77cb15c8c2f52b9dc3b10d568956b1d1.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/8386ce288af6d6acd4954e1ce62aa0d5.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/77cb15c8c2f52b9dc3b10d568956b1d1.jpg,jewellery
940385497bbcda418629f109cc9e7671,dd75086d8b9d2e3068a270cc6f143b35,"[0.608806, 0.29504, 0.955252, 0.858158]",Shoes,http://i.pinimg.com/400x/dd/75/08/dd75086d8b9d2e3068a270cc6f143b35.jpg,http://i.pinimg.com/400x/94/03/85/940385497bbcda418629f109cc9e7671.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/dd75086d8b9d2e3068a270cc6f143b35.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/940385497bbcda418629f109cc9e7671.jpg,foootwear
62c6b70ac589ffc139897d74be298150,d36f7bd720f3c21f26f8b2c96f082143,"[0.415049, 0.487226, 0.691748, 0.883212]",Clothing|Pants,http://i.pinimg.com/400x/d3/6f/7b/d36f7bd720f3c21f26f8b2c96f082143.jpg,http://i.pinimg.com/400x/62/c6/b7/62c6b70ac589ffc139897d74be298150.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/d36f7bd720f3c21f26f8b2c96f082143.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/62c6b70ac589ffc139897d74be298150.jpg,bottomwear
49a159bfa583c9a1c7e8de40078aa0ec,36b6b18a004beec8b881d897a31a2a20,"[0.323655, 0.249182, 0.834282, 0.703278]","Handbags, Wallets & Cases",http://i.pinimg.com/400x/36/b6/b1/36b6b18a004beec8b881d897a31a2a20.jpg,http://i.pinimg.com/400x/49/a1/59/49a159bfa583c9a1c7e8de40078aa0ec.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/36b6b18a004beec8b881d897a31a2a20.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/49a159bfa583c9a1c7e8de40078aa0ec.jpg,accessories
42ded1188980f834f969c16f166ae561,4c938cbdba6736f4ed3307e46da41e74,"[0.632803, 0.768023, 0.933537, 0.876216]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/4c/93/8c/4c938cbdba6736f4ed3307e46da41e74.jpg,http://i.pinimg.com/400x/42/de/d1/42ded1188980f834f969c16f166ae561.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/4c938cbdba6736f4ed3307e46da41e74.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/42ded1188980f834f969c16f166ae561.jpg,topwear
a45e8b6e5088645f4b13584179cdec1d,3819a7100655ab5e53f0013098febec2,"[0.187448, 0.620633, 0.51261, 1.0]",Clothing|Pants,http://i.pinimg.com/400x/38/19/a7/3819a7100655ab5e53f0013098febec2.jpg,http://i.pinimg.com/400x/a4/5e/8b/a45e8b6e5088645f4b13584179cdec1d.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/3819a7100655ab5e53f0013098febec2.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/a45e8b6e5088645f4b13584179cdec1d.jpg,bottomwear
f327516161406261f3ce8b03cb4ccf16,7e2f29fabeeb27efea67b2815048a50e,"[0.217056, 0.395571, 0.800638, 0.901988]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/7e/2f/29/7e2f29fabeeb27efea67b2815048a50e.jpg,http://i.pinimg.com/400x/f3/27/51/f327516161406261f3ce8b03cb4ccf16.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/7e2f29fabeeb27efea67b2815048a50e.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/f327516161406261f3ce8b03cb4ccf16.jpg,topwear
6839c7521d050ae912df27b8052a7788,da6bd4f0d9c8b6282545a79898c03f88,"[0.340778, 0.459575, 0.722175, 0.885492]",Clothing|Pants,http://i.pinimg.com/400x/da/6b/d4/da6bd4f0d9c8b6282545a79898c03f88.jpg,http://i.pinimg.com/400x/68/39/c7/6839c7521d050ae912df27b8052a7788.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/da6bd4f0d9c8b6282545a79898c03f88.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/6839c7521d050ae912df27b8052a7788.jpg,bottomwear
4dc53e106da8351c47063b71a79ef4eb,0cc149c161b67f0e8aea96ef1531134b,"[0.429688, 0.85965, 0.678388, 0.96935]",Clothing|Pants,http://i.pinimg.com/400x/0c/c1/49/0cc149c161b67f0e8aea96ef1531134b.jpg,http://i.pinimg.com/400x/4d/c5/3e/4dc53e106da8351c47063b71a79ef4eb.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/0cc149c161b67f0e8aea96ef1531134b.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/4dc53e106da8351c47063b71a79ef4eb.jpg,bottomwear
07f228a035ed8860247e0ff86fc4d169,f1ffcb36666ad61be6dd06e00ddd1eb7,"[0.199367, 0.720348, 0.719107, 1.0]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/f1/ff/cb/f1ffcb36666ad61be6dd06e00ddd1eb7.jpg,http://i.pinimg.com/400x/07/f2/28/07f228a035ed8860247e0ff86fc4d169.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/f1ffcb36666ad61be6dd06e00ddd1eb7.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/07f228a035ed8860247e0ff86fc4d169.jpg,topwear
7c8d6beda698af558837fd6325c7036f,c634a955ef336cd2b94746edd56266c3,"[0.158897, 0.413705, 0.658886, 0.586492]","Handbags, Wallets & Cases",http://i.pinimg.com/400x/c6/34/a9/c634a955ef336cd2b94746edd56266c3.jpg,http://i.pinimg.com/400x/7c/8d/6b/7c8d6beda698af558837fd6325c7036f.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/c634a955ef336cd2b94746edd56266c3.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/7c8d6beda698af558837fd6325c7036f.jpg,accessories
ee7f6b7f37a143b4eb5fe41e309e2a86,ecc16f0bd7fc94fc1b24688424f73276,"[0.419851, 0.508301, 0.647581, 0.812498]",Clothing|Pants,http://i.pinimg.com/400x/ec/c1/6f/ecc16f0bd7fc94fc1b24688424f73276.jpg,http://i.pinimg.com/400x/ee/7f/6b/ee7f6b7f37a143b4eb5fe41e309e2a86.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/ecc16f0bd7fc94fc1b24688424f73276.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/ee7f6b7f37a143b4eb5fe41e309e2a86.jpg,bottomwear
a57815814d91028a239b6afd0ccff8bb,6610a32300ebe0d23fe77182a9d0b247,"[0.496364, 0.096364, 0.649091, 0.196364]",Clothing Accessories|Sunglasses,http://i.pinimg.com/400x/66/10/a3/6610a32300ebe0d23fe77182a9d0b247.jpg,http://i.pinimg.com/400x/a5/78/15/a57815814d91028a239b6afd0ccff8bb.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/6610a32300ebe0d23fe77182a9d0b247.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/a57815814d91028a239b6afd0ccff8bb.jpg,accessories
adf9b4b7625e399f194982c430e5ab23,eb3648c528394840cfe94439c1232dc8,"[0.433218, 0.067273, 0.677126, 0.215569]",Clothing Accessories|Sunglasses,http://i.pinimg.com/400x/eb/36/48/eb3648c528394840cfe94439c1232dc8.jpg,http://i.pinimg.com/400x/ad/f9/b4/adf9b4b7625e399f194982c430e5ab23.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/eb3648c528394840cfe94439c1232dc8.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/adf9b4b7625e399f194982c430e5ab23.jpg,accessories
39c15a99f19295fea3f0bdf2a930b38c,f05163ab05aa0bf9a582c4e9e2801062,"[0.415647, 0.408332, 0.730839, 0.865457]",Clothing|Pants,http://i.pinimg.com/400x/f0/51/63/f05163ab05aa0bf9a582c4e9e2801062.jpg,http://i.pinimg.com/400x/39/c1/5a/39c15a99f19295fea3f0bdf2a930b38c.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/f05163ab05aa0bf9a582c4e9e2801062.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/39c15a99f19295fea3f0bdf2a930b38c.jpg,bottomwear
c45049b032ae1ad6a1996dcdaad32a9c,b0d364937e913543055a844100e65ac9,"[0.255204, 0.673534, 0.776107, 1.0]",Clothing|Pants,http://i.pinimg.com/400x/b0/d3/64/b0d364937e913543055a844100e65ac9.jpg,http://i.pinimg.com/400x/c4/50/49/c45049b032ae1ad6a1996dcdaad32a9c.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/b0d364937e913543055a844100e65ac9.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/c45049b032ae1ad6a1996dcdaad32a9c.jpg,bottomwear
6ea07e5e892c27a22eb59a241764be53,8f2fa32b5ab2e53030c15b9773c756ed,"[0.061364, 0.616364, 1.0, 1.0]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/8f/2f/a3/8f2fa32b5ab2e53030c15b9773c756ed.jpg,http://i.pinimg.com/400x/6e/a0/7e/6ea07e5e892c27a22eb59a241764be53.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/8f2fa32b5ab2e53030c15b9773c756ed.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/6ea07e5e892c27a22eb59a241764be53.jpg,topwear
7a1322882232861ddd70e25a1decdc77,301de4fe6b73f98bccf07195e4a2cf4b,"[0.39467, 0.828657, 0.547799, 0.964774]",Clothing Accessories|Sunglasses,http://i.pinimg.com/400x/30/1d/e4/301de4fe6b73f98bccf07195e4a2cf4b.jpg,http://i.pinimg.com/400x/7a/13/22/7a1322882232861ddd70e25a1decdc77.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/301de4fe6b73f98bccf07195e4a2cf4b.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/7a1322882232861ddd70e25a1decdc77.jpg,accessories
6e8ffff6709ce2fc38dd267288446a6d,19c87d3e1dc9b106468a0d9c30f502cb,"[0.36297, 0.20971, 0.749503, 0.557207]",Shoes,http://i.pinimg.com/400x/19/c8/7d/19c87d3e1dc9b106468a0d9c30f502cb.jpg,http://i.pinimg.com/400x/6e/8f/ff/6e8ffff6709ce2fc38dd267288446a6d.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/19c87d3e1dc9b106468a0d9c30f502cb.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/6e8ffff6709ce2fc38dd267288446a6d.jpg,foootwear
4af6e581b469698d4afb0e7013153209,b85a27255cfdda0803ce6035c49a30cd,"[0.407073, 0.732323, 0.761514, 0.990743]",Shoes,http://i.pinimg.com/400x/b8/5a/27/b85a27255cfdda0803ce6035c49a30cd.jpg,http://i.pinimg.com/400x/4a/f6/e5/4af6e581b469698d4afb0e7013153209.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/b85a27255cfdda0803ce6035c49a30cd.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/4af6e581b469698d4afb0e7013153209.jpg,foootwear
2afea1456458e8f81782231af2b6352a,69d27e1e7db3acf63d638ad044a66f1b,"[0.386427, 0.118041, 0.784551, 0.468921]",Clothing Accessories|Sunglasses,http://i.pinimg.com/400x/69/d2/7e/69d27e1e7db3acf63d638ad044a66f1b.jpg,http://i.pinimg.com/400x/2a/fe/a1/2afea1456458e8f81782231af2b6352a.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/69d27e1e7db3acf63d638ad044a66f1b.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/2afea1456458e8f81782231af2b6352a.jpg,accessories
4e703f43e3fff9a449c24732142f9b58,2f0893e9bfd1252754c2837a365444b4,"[0.358301, 0.393333, 0.783564, 0.619619]",Clothing|Shorts,http://i.pinimg.com/400x/2f/08/93/2f0893e9bfd1252754c2837a365444b4.jpg,http://i.pinimg.com/400x/4e/70/3f/4e703f43e3fff9a449c24732142f9b58.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/2f0893e9bfd1252754c2837a365444b4.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/4e703f43e3fff9a449c24732142f9b58.jpg,bottomwear
8dd60237f14ce0b94b566205e9415c5b,d4370eac81edf1e9da3bcc2b20cb913d,"[0.390777, 0.506375, 0.57767, 0.852459]",Clothing|Pants,http://i.pinimg.com/400x/d4/37/0e/d4370eac81edf1e9da3bcc2b20cb913d.jpg,http://i.pinimg.com/400x/8d/d6/02/8dd60237f14ce0b94b566205e9415c5b.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/d4370eac81edf1e9da3bcc2b20cb913d.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/8dd60237f14ce0b94b566205e9415c5b.jpg,bottomwear
f33dc12b61033b9b1daed7d881a65a78,a2bce32a6e75307c122e6557b25d7760,"[0.46057, 0.79789, 0.577738, 0.987184]",Shoes,http://i.pinimg.com/400x/a2/bc/e3/a2bce32a6e75307c122e6557b25d7760.jpg,http://i.pinimg.com/400x/f3/3d/c1/f33dc12b61033b9b1daed7d881a65a78.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/a2bce32a6e75307c122e6557b25d7760.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/f33dc12b61033b9b1daed7d881a65a78.jpg,foootwear
0caa09a201a78d64e65211212b4b6aff,ea67ff9265f546eb21eaff469d6fe479,"[0.261364, 0.220167, 0.731727, 0.553473]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/ea/67/ff/ea67ff9265f546eb21eaff469d6fe479.jpg,http://i.pinimg.com/400x/0c/aa/09/0caa09a201a78d64e65211212b4b6aff.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/ea67ff9265f546eb21eaff469d6fe479.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/0caa09a201a78d64e65211212b4b6aff.jpg,topwear
03c9766a00f005ed28adf670d600f1fe,c6220610839aa26f0ddb746030958b20,"[0.301186, 0.493721, 0.822643, 0.828126]",Clothing|Pants,http://i.pinimg.com/400x/c6/22/06/c6220610839aa26f0ddb746030958b20.jpg,http://i.pinimg.com/400x/03/c9/76/03c9766a00f005ed28adf670d600f1fe.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/c6220610839aa26f0ddb746030958b20.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/03c9766a00f005ed28adf670d600f1fe.jpg,bottomwear
907d3bb64fcecf21bbd86772c5e8d235,6a41bd190ffefe00deb1ff31e1ea2a69,"[0.300897, 0.164221, 0.548202, 0.822337]",Clothing|Pants,http://i.pinimg.com/400x/6a/41/bd/6a41bd190ffefe00deb1ff31e1ea2a69.jpg,http://i.pinimg.com/400x/90/7d/3b/907d3bb64fcecf21bbd86772c5e8d235.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/6a41bd190ffefe00deb1ff31e1ea2a69.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/907d3bb64fcecf21bbd86772c5e8d235.jpg,bottomwear
2045f4763072da32d6ce2ed1330a7ebd,74eeeab9574f22111e6d9f80d46811c7,"[0.638763, 0.812684, 0.880984, 0.987039]",Clothing|Shirts & Tops,http://i.pinimg.com/400x/74/ee/ea/74eeeab9574f22111e6d9f80d46811c7.jpg,http://i.pinimg.com/400x/20/45/f4/2045f4763072da32d6ce2ed1330a7ebd.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/74eeeab9574f22111e6d9f80d46811c7.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/2045f4763072da32d6ce2ed1330a7ebd.jpg,topwear
ef98afba2c85aa00c0f1ef94fbfdf782,c6c59848204b397e0e465f369b9c7e0e,"[0.181734, 0.698933, 0.588277, 1.0]",Clothing|Pants,http://i.pinimg.com/400x/c6/c5/98/c6c59848204b397e0e465f369b9c7e0e.jpg,http://i.pinimg.com/400x/ef/98/af/ef98afba2c85aa00c0f1ef94fbfdf782.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/c6c59848204b397e0e465f369b9c7e0e.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/ef98afba2c85aa00c0f1ef94fbfdf782.jpg,bottomwear
13951d4086861881f9d320d7e8686aa3,92bcbed7484205c77821dfc1ae9ce49f,"[0.381041, 0.800981, 0.558824, 0.93855]",Shoes,http://i.pinimg.com/400x/92/bc/be/92bcbed7484205c77821dfc1ae9ce49f.jpg,http://i.pinimg.com/400x/13/95/1d/13951d4086861881f9d320d7e8686aa3.jpg,True,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/92bcbed7484205c77821dfc1ae9ce49f.jpg,/Users/shameekphukan/Documents/LSE/ST456/2025-projects-the-gradient-descendants/data/images/13951d4086861881f9d320d7e8686aa3.jpg,foootwear
